item,itemLabel,itemDescription,sVolume,Volume,short_name,dblpProceedingsId,title,language_of_work_or_name,language_of_work_or_nameLabel,URN_NBN,publication_date,described_at_URL,event,eventLabel,eventSeries,eventSeriesLabel,eventSeriesOrdinal,dblpEventId,fullWorkUrl,ppnId,homePage
http://www.wikidata.org/entity/Q113545782,"PAN-08 Uncovering Plagiarism, Authorship and Social Software Misuse",Proceedings of Workshop Proceedings PAN '08 workshop,377,,Workshop Proceedings PAN '08,conf/ecai/2008pan,"PAN-08 Uncovering Plagiarism, Authorship and Social Software Misuse",,,urn:nbn:de:0074-377-8,2008/8/13 0:00,http://ceur-ws.org/Vol-377/,http://www.wikidata.org/entity/Q113672830,"PAN-08 Uncovering Plagiarism, Authorship and Social Software Misuse",,,,conf/ecai/pan2008,http://ceur-ws.org/Vol-377/,,
http://www.wikidata.org/entity/Q113545781,ESARM-08 Empirically Successful Automated Reasoning in Mathematics,Proceedings of ESARM-08 workshop,378,,ESARM-08,,ESARM-08 Empirically Successful Automated Reasoning in Mathematics,,,urn:nbn:de:0074-378-2,2007/8/15 0:00,http://ceur-ws.org/Vol-378/,http://www.wikidata.org/entity/Q113672831,ESARM-08 Empirically Successful Automated Reasoning in Mathematics,,,,,http://ceur-ws.org/Vol-378/,,
http://www.wikidata.org/entity/Q113545780,PhDJamboree08 2nd K-Space PhD Jamboree Workshop 2008,Proceedings of PhDJamboree08 workshop,379,,PhDJamboree08,,PhDJamboree08 2nd K-Space PhD Jamboree Workshop 2008,,,urn:nbn:de:0074-379-9,2008/8/19 0:00,http://ceur-ws.org/Vol-379/,http://www.wikidata.org/entity/Q113672832,PhDJamboree08 2nd K-Space PhD Jamboree Workshop 2008,,,,,http://ceur-ws.org/Vol-379/,,
http://www.wikidata.org/entity/Q113545778,AWPN 2008 Algorithmen und Werkzeuge für Petrinetze,Proceedings of AWPN 2008 workshop,380,,AWPN 2008,conf/awpn/2008,AWPN 2008 Algorithmen und Werkzeuge für Petrinetze,,,urn:nbn:de:0074-380-7,2008/8/28 0:00,http://ceur-ws.org/Vol-380/,http://www.wikidata.org/entity/Q106330525,"15th German Workshop on Algorithms and Tools for Petri Nets, Algorithmen und Werkzeuge für Petrinetze, AWPN 2008, Rostock, Germany, September 26-27, 2008",http://www.wikidata.org/entity/Q105699279,Algorithmen und Werkzeuge für Petrinetze,15,,http://ceur-ws.org/Vol-380/,,
http://www.wikidata.org/entity/Q113545777,ISEE-2008 Intelligent Support for Exploratory Environments,Proceedings of ISEE-2008 workshop,381,,ISEE-2008,,ISEE-2008 Intelligent Support for Exploratory Environments,,,urn:nbn:de:0074-381-1,2008/9/3 0:00,http://ceur-ws.org/Vol-381/,http://www.wikidata.org/entity/Q113672833,ISEE-2008 Intelligent Support for Exploratory Environments,,,,,http://ceur-ws.org/Vol-381/,,
http://www.wikidata.org/entity/Q113545775,SIRTEL'08 Social Information Retrieval for Technology Enhanced Learning,Proceedings of SIRTEL'08 workshop,382,,SIRTEL'08,,SIRTEL'08 Social Information Retrieval for Technology Enhanced Learning,,,urn:nbn:de:0074-382-4,2008/9/5 0:00,http://ceur-ws.org/Vol-382/,http://www.wikidata.org/entity/Q113672835,SIRTEL'08 Social Information Retrieval for Technology Enhanced Learning,,,,,http://ceur-ws.org/Vol-382/,,
http://www.wikidata.org/entity/Q113545774,LEB-2008 Learning in Enterprise 2.0 and Beyond,Proceedings of LEB-2008 workshop,383,,LEB-2008,,LEB-2008 Learning in Enterprise 2.0 and Beyond,,,urn:nbn:de:0074-383-8,2008/9/6 0:00,http://ceur-ws.org/Vol-383/,http://www.wikidata.org/entity/Q113672837,LEB-2008 Learning in Enterprise 2.0 and Beyond,,,,,http://ceur-ws.org/Vol-383/,,
http://www.wikidata.org/entity/Q113545773,IGACLE 2008 Individual and Group Adaptation in Collaborative Learning Environments,Proceedings of IGACLE 2008 workshop,384,,IGACLE 2008,,IGACLE 2008 Individual and Group Adaptation in Collaborative Learning Environments,,,urn:nbn:de:0074-384-1,2008/9/9 0:00,http://ceur-ws.org/Vol-384/,http://www.wikidata.org/entity/Q113672838,IGACLE 2008 Individual and Group Adaptation in Collaborative Learning Environments,,,,,http://ceur-ws.org/Vol-384/,,
http://www.wikidata.org/entity/Q113545771,SE@M 2008 Search and Exchange of e-le@rning Materials,Proceedings of SE@M 2008 workshop,385,,SE@M 2008,,SE@M 2008 Search and Exchange of e-le@rning Materials,,,urn:nbn:de:0074-385-5,2008/9/9 0:00,http://ceur-ws.org/Vol-385/,http://www.wikidata.org/entity/Q113672839,SE@M 2008 Search and Exchange of e-le@rning Materials,,,,,http://ceur-ws.org/Vol-385/,,
http://www.wikidata.org/entity/Q113545769,STEG'08 Story-Telling and Educational Games,Proceedings of STEG'08 workshop,386,,STEG'08,,STEG'08 Story-Telling and Educational Games,,,urn:nbn:de:0074-386-8,2008/9/9 0:00,http://ceur-ws.org/Vol-386/,http://www.wikidata.org/entity/Q113672840,STEG'08 Story-Telling and Educational Games,,,,,http://ceur-ws.org/Vol-386/,,
http://www.wikidata.org/entity/Q113545766,IEL-2008 Inclusive E-Learning: Special Needs and Special Solutions,Proceedings of IEL-2008 workshop,387,,IEL-2008,,IEL-2008 Inclusive E-Learning: Special Needs and Special Solutions,,,urn:nbn:de:0074-387-2,2008/9/10 0:00,http://ceur-ws.org/Vol-387/,http://www.wikidata.org/entity/Q113672842,IEL-2008 Inclusive E-Learning: Special Needs and Special Solutions,,,,,http://ceur-ws.org/Vol-387/,,
http://www.wikidata.org/entity/Q113545765,MUPPLE'08 Mashup Personal Learning Environments,Proceedings of MUPPLE'08 workshop,388,,MUPPLE'08,,MUPPLE'08 Mashup Personal Learning Environments,,,urn:nbn:de:0074-388-5,2008/9/15 0:00,http://ceur-ws.org/Vol-388/,http://www.wikidata.org/entity/Q113672843,MUPPLE'08 Mashup Personal Learning Environments,,,,,http://ceur-ws.org/Vol-388/,,
http://www.wikidata.org/entity/Q113545762,MDWE 2008 Model-Driven Web Engineering,Proceedings of MDWE 2008 workshop,389,,MDWE 2008,conf/models/2008mdwe,MDWE 2008 Model-Driven Web Engineering,,,urn:nbn:de:0074-389-3,2008/9/15 0:00,http://ceur-ws.org/Vol-389/,http://www.wikidata.org/entity/Q113672845,MDWE 2008 Model-Driven Web Engineering,,,,conf/models/mdwe2008,http://ceur-ws.org/Vol-389/,,
http://www.wikidata.org/entity/Q113545761,C&O-2008 Contexts and Ontologies,Proceedings of C&O-2008 workshop,390,,C&O-2008,,C&O-2008 Contexts and Ontologies,,,urn:nbn:de:0074-390-6,2008/9/15 0:00,http://ceur-ws.org/Vol-390/,http://www.wikidata.org/entity/Q113672847,C&O-2008 Contexts and Ontologies,,,,,http://ceur-ws.org/Vol-390/,,
http://www.wikidata.org/entity/Q113545760,ExaCt 2008 Explanation-aware Computing,Proceedings of BMI'07 workshop,391,,BMI'07,,ExaCt 2008 Explanation-aware Computing,,,urn:nbn:de:0074-391-9,2008/9/16 0:00,http://ceur-ws.org/Vol-391/,http://www.wikidata.org/entity/Q113672849,ExaCt 2008 Explanation-aware Computing,,,,,http://ceur-ws.org/Vol-391/,,
http://www.wikidata.org/entity/Q113545759,ESMDE-2008 Empirical Studies of Model-Driven Engineering,Proceedings of ESMDE-2008 workshop,392,,ESMDE-2008,,ESMDE-2008 Empirical Studies of Model-Driven Engineering,,,urn:nbn:de:0074-392-3,2008/9/16 0:00,http://ceur-ws.org/Vol-392/,http://www.wikidata.org/entity/Q113672851,ESMDE-2008 Empirical Studies of Model-Driven Engineering,,,,,http://ceur-ws.org/Vol-392/,,
http://www.wikidata.org/entity/Q113545757,USE 2008 Ubiquitous Systems Evaluation,Proceedings of USE 2008 workshop,393,,USE 2008,,USE 2008 Ubiquitous Systems Evaluation,,,urn:nbn:de:0074-393-6,2008/9/24 0:00,http://ceur-ws.org/Vol-393/,http://www.wikidata.org/entity/Q113672852,USE 2008 Ubiquitous Systems Evaluation,,,,,http://ceur-ws.org/Vol-393/,,
http://www.wikidata.org/entity/Q113545755,NFPinDSML-2008 Non-functional System Properties in Domain Specific Modeling Languages,Proceedings of BMI'07 workshop,394,,BMI'07,,NFPinDSML-2008 Non-functional System Properties in Domain Specific Modeling Languages,,,urn:nbn:de:0074-394-0,2008/9/24 0:00,http://ceur-ws.org/Vol-394/,http://www.wikidata.org/entity/Q113672853,NFPinDSML-2008 Non-functional System Properties in Domain Specific Modeling Languages,,,,,http://ceur-ws.org/Vol-394/,,
http://www.wikidata.org/entity/Q113545752,TWOMDE 2008 Transforming and Weaving Ontologies in Model Driven Engineering,Proceedings of TWOMDE 2008 workshop,395,,TWOMDE 2008,conf/models/2008twomd,TWOMDE 2008 Transforming and Weaving Ontologies in Model Driven Engineering,,,urn:nbn:de:0074-395-3,2008/9/28 0:00,http://ceur-ws.org/Vol-395/,http://www.wikidata.org/entity/Q113672854,TWOMDE 2008 Transforming and Weaving Ontologies in Model Driven Engineering,,,,conf/models/twomd2008,http://ceur-ws.org/Vol-395/,,
http://www.wikidata.org/entity/Q113545750,BMI'08 Behaviour Monitoring and Interpretation,Proceedings of BMI'07 workshop,396,,BMI'07,conf/ki/2008bmi,BMI'08 Behaviour Monitoring and Interpretation,,,urn:nbn:de:0074-396-7,2008/9/28 0:00,http://ceur-ws.org/Vol-396/,http://www.wikidata.org/entity/Q113672856,BMI'08 Behaviour Monitoring and Interpretation,,,,conf/ki/bmi2008,http://ceur-ws.org/Vol-396/,,
http://www.wikidata.org/entity/Q113545749,PiLBA '08 Privacy in Location-Based Applications,Proceedings of PiLBA '08 workshop,397,,PiLBA '08,conf/esorics/2008pilba,PiLBA '08 Privacy in Location-Based Applications,,,urn:nbn:de:0074-397-1,2008/10/7 0:00,http://ceur-ws.org/Vol-397/,http://www.wikidata.org/entity/Q113672857,PiLBA '08 Privacy in Location-Based Applications,,,,conf/esorics/pilba2008,http://ceur-ws.org/Vol-397/,,
http://www.wikidata.org/entity/Q113545748,"Knowledge Construction in E-learning Context: CSCL, ODL, ICT and SNA in education",Proceedings of  workshop,398,,,conf/socrates/2008kcec,"Knowledge Construction in E-learning Context: CSCL, ODL, ICT and SNA in education",,,urn:nbn:de:0074-398-4,2008/10/7 0:00,http://ceur-ws.org/Vol-398/,http://www.wikidata.org/entity/Q113672858,"Knowledge Construction in E-learning Context: CSCL, ODL, ICT and SNA in education",,,,conf/socrates/kcec2008,http://ceur-ws.org/Vol-398/,,
http://www.wikidata.org/entity/Q113545747,Proceedings of the Poster and Demonstration Paper Track of the 1st Future Internet Symposium,Proceedings of FIS'08: Poster and Demonstration Track workshop,399,,FIS'08: Poster and Demonstration Track,conf/fis/2008pd,Proceedings of the Poster and Demonstration Paper Track of the 1st Future Internet Symposium,,,urn:nbn:de:0074-399-1,2008/10/8 0:00,http://ceur-ws.org/Vol-399/,http://www.wikidata.org/entity/Q113672859,FIS'08: Future Internet Symposium Poster and Demonstration Paper Track,,,,conf/fis/pd2008,http://ceur-ws.org/Vol-399/,,
http://www.wikidata.org/entity/Q113545746,OBIES 2008 Ontology-based Information Extraction Systems,Proceedings of OBIES 2008 workshop,400,,OBIES 2008,,OBIES 2008 Ontology-based Information Extraction Systems,,,urn:nbn:de:0074-400-4,2008/10/9 0:00,http://ceur-ws.org/Vol-400/,http://www.wikidata.org/entity/Q113672631,OBIES 2008 Ontology-based Information Extraction Systems,,,,,http://ceur-ws.org/Vol-400/,,
http://www.wikidata.org/entity/Q113545745,ISWC2008 Posters and Demonstrations,Proceedings of CEUR Proceedings of the Poster and Demonstration Session at the 7th International Semantic Web Conference (ISWC2008) workshop,401,,CEUR Proceedings of the Poster and Demonstration Session at the 7th International Semantic Web Conference (ISWC2008),conf/semweb/2008p,ISWC2008 Posters and Demonstrations,,,urn:nbn:de:0074-401-7,2008/10/13 0:00,http://ceur-ws.org/Vol-401/,http://www.wikidata.org/entity/Q113672635,ISWC2008 Posters and Demonstrations,,,,conf/semweb/iswc2008p,http://ceur-ws.org/Vol-401/,,
http://www.wikidata.org/entity/Q113545744,Proceedings of the 2nd International Workshop on Ambient Information Systems,Proceedings of None workshop,402,,Ambient Information Systems 2008,,"Proceedings of the 2nd International Workshop on Ambient Information Systems Colocated at Ubicomp 2008 Seoul, South Korea, September 21, 2008.",,,urn:nbn:de:0074-402-1,2008/10/13 0:00,http://ceur-ws.org/Vol-402/,http://www.wikidata.org/entity/Q113672638,2nd International Workshop on Ambient Information Systems,,,,,http://ceur-ws.org/Vol-402/,,
http://www.wikidata.org/entity/Q113545743,PICKME 2008 Personal Identification and Collaborations: Knowledge Mediation and Extraction,Proceedings of PICKME 2008 workshop,403,,PICKME 2008,,PICKME 2008 Personal Identification and Collaborations: Knowledge Mediation and Extraction,,,urn:nbn:de:0074-403-4,2008/10/18 0:00,http://ceur-ws.org/Vol-403/,http://www.wikidata.org/entity/Q113672642,PICKME 2008 Personal Identification and Collaborations: Knowledge Mediation and Extraction,,,,,http://ceur-ws.org/Vol-403/,,
http://www.wikidata.org/entity/Q113545742,Doctoral Consortium International Conference on Electronic Commerce (ICEC 2008),Proceedings of Doctoral Consortium workshop,404,,Doctoral Consortium,,Doctoral Consortium International Conference on Electronic Commerce (ICEC 2008),,,urn:nbn:de:0074-404-8,2008/10/21 0:00,http://ceur-ws.org/Vol-404/,http://www.wikidata.org/entity/Q113672645,Doctoral Consortium International Conference on Electronic Commerce (ICEC 2008),,,,,http://ceur-ws.org/Vol-404/,,
http://www.wikidata.org/entity/Q113545741,First Workshop on Social Data on the Web (SDoW2008),Proceedings of SDoW2008 workshop,405,,SDoW2008,conf/semweb/2008sdow,First Workshop on Social Data on the Web (SDoW2008),,,urn:nbn:de:0074-405-1,2008/10/22 0:00,http://ceur-ws.org/Vol-405/,http://www.wikidata.org/entity/Q113672649,First Workshop on Social Data on the Web (SDoW2008),,,,conf/semweb/sdow2008,http://ceur-ws.org/Vol-405/,,
http://www.wikidata.org/entity/Q113545740,BMAW 2008 Bayesian Modelling Applications Workshop,Proceedings of BMAW 2008 workshop,406,,BMAW 2008,conf/uai/2008bma,BMAW 2008 Bayesian Modelling Applications Workshop,,,urn:nbn:de:0074-406-5,2008/10/21 0:00,http://ceur-ws.org/Vol-406/,http://www.wikidata.org/entity/Q113672654,BMAW 2008 Bayesian Modelling Applications Workshop,,,,conf/uai/bma2008,http://ceur-ws.org/Vol-406/,,
http://www.wikidata.org/entity/Q113545739,I-USED 2008 First International Workshop on the Interplay between Usability Evaluation and Software Development,Proceedings of I-USED 2008 workshop,407,,I-USED 2008,conf/iused/2008,I-USED 2008 First International Workshop on the Interplay between Usability Evaluation and Software Development,,,urn:nbn:de:0074-407-8,2008/10/23 0:00,http://ceur-ws.org/Vol-407/,http://www.wikidata.org/entity/Q113672656,I-USED 2008 First International Workshop on the Interplay between Usability Evaluation and Software Development,,,,conf/iused/iused2008,http://ceur-ws.org/Vol-407/,,
http://www.wikidata.org/entity/Q113545738,LANMR'08 Fourth Latin American Workshop on Non-Monotonic Reasoning 2008,Proceedings of I-USED 2008 workshop,408,,I-USED 2008,conf/lanmr/2008,LANMR'08 Fourth Latin American Workshop on Non-Monotonic Reasoning 2008,,,urn:nbn:de:0074-408-2,2008/10/24 0:00,http://ceur-ws.org/Vol-408/,http://www.wikidata.org/entity/Q113672663,LANMR'08 Fourth Latin American Workshop on Non-Monotonic Reasoning 2008,,,,conf/lanmr/lanmr2008,http://ceur-ws.org/Vol-408/,,
http://www.wikidata.org/entity/Q113545737,OneSpace 2008 First International Workshop on Blending Physical and Digital Spaces on the Internet,Proceedings of OneSpace 2008 workshop,409,,OneSpace 2008,,OneSpace 2008 First International Workshop on Blending Physical and Digital Spaces on the Internet,,,urn:nbn:de:0074-409-9,2008/10/27 0:00,http://ceur-ws.org/Vol-409/,http://www.wikidata.org/entity/Q113672668,OneSpace 2008 First International Workshop on Blending Physical and Digital Spaces on the Internet,,,,,http://ceur-ws.org/Vol-409/,,
http://www.wikidata.org/entity/Q113545736,KR-MED 2008 Representing and sharing knowledge using SNOMED,Proceedings of KR-MED 2008 workshop,410,,KR-MED 2008,conf/krmed/2008,KR-MED 2008 Representing and sharing knowledge using SNOMED,,,urn:nbn:de:0074-410-7,2008/10/27 0:00,http://ceur-ws.org/Vol-410/,http://www.wikidata.org/entity/Q113672673,KR-MED 2008 Representing and sharing knowledge using SNOMED,,,,conf/krmed/krmed2008,http://ceur-ws.org/Vol-410/,,
http://www.wikidata.org/entity/Q113545734,NFPSLA-SOC'08 2nd Non Functional Properties and Service Level Agreements in Service Oriented Computing Workshop,Proceedings of NFPSLA-SOC'08 workshop,411,,NFPSLA-SOC'08,,NFPSLA-SOC'08 2nd Non Functional Properties and Service Level Agreements in Service Oriented Computing Workshop,,,urn:nbn:de:0074-411-1,2008/10/30 0:00,http://ceur-ws.org/Vol-411/,http://www.wikidata.org/entity/Q113672675,NFPSLA-SOC'08 2nd Non Functional Properties and Service Level Agreements in Service Oriented Computing Workshop,,,,,http://ceur-ws.org/Vol-411/,,
http://www.wikidata.org/entity/Q113545732,iCEP08 1st International Workshop on Complex Event Processing for the Future Internet,Proceedings of iCEP08 workshop,412,,iCEP08,,iCEP08 1st International Workshop on Complex Event Processing for the Future Internet,,,urn:nbn:de:0074-412-4,2008/11/3 0:00,http://ceur-ws.org/Vol-412/,http://www.wikidata.org/entity/Q113672679,iCEP08 1st International Workshop on Complex Event Processing for the Future Internet,,,,,http://ceur-ws.org/Vol-412/,,
http://www.wikidata.org/entity/Q113545731,MODSEC08 Modeling Security,Proceedings of MODSEC08 workshop,413,,MODSEC08,conf/models/2008modsec,MODSEC08 Modeling Security,,,urn:nbn:de:0074-413-8,2008/11/3 0:00,http://ceur-ws.org/Vol-413/,http://www.wikidata.org/entity/Q113672683,MODSEC08 Modeling Security,,,,conf/models/modsec2008,http://ceur-ws.org/Vol-413/,,
http://www.wikidata.org/entity/Q113545730,ITAT 2008 Information Technologies - Applications and Theory,Proceedings of BMI'07 workshop,414,,BMI'07,conf/itat/2008,ITAT 2008 Information Technologies - Applications and Theory,,,urn:nbn:de:0074-414-1,2008/11/4 0:00,http://ceur-ws.org/Vol-414/,http://www.wikidata.org/entity/Q113672688,ITAT 2008 Information Technologies - Applications and Theory,,,,conf/itat/itat2008,http://ceur-ws.org/Vol-414/,,
http://www.wikidata.org/entity/Q113545728,CVHI-2007 Assistive Technologies for People with Vision and Hearing Impairments: Assistive Technology for All Ages,Proceedings of CVHI-2007 workshop,415,,CVHI-2007,conf/cvhi/2007,CVHI-2007 Assistive Technologies for People with Vision and Hearing Impairments: Assistive Technology for All Ages,,,urn:nbn:de:0074-415-5,2008/11/11 0:00,http://ceur-ws.org/Vol-415/,http://www.wikidata.org/entity/Q113672693,CVHI-2007 Assistive Technologies for People with Vision and Hearing Impairments: Assistive Technology for All Ages,,,,conf/cvhi/cvhi2007,http://ceur-ws.org/Vol-415/,,
http://www.wikidata.org/entity/Q113545726,SMR2-2008 Service Matchmaking and Resource Retrieval in the Semantic Web,Proceedings of Workshop Proceedings SMR2 2008 workshop,416,,Workshop Proceedings SMR2 2008,conf/semweb/2008smrr,SMR2-2008 Service Matchmaking and Resource Retrieval in the Semantic Web,,,urn:nbn:de:0074-416-8,2008/11/11 0:00,http://ceur-ws.org/Vol-416/,http://www.wikidata.org/entity/Q113672697,SMR2-2008 Service Matchmaking and Resource Retrieval in the Semantic Web,,,,conf/semweb/smrr2008,http://ceur-ws.org/Vol-416/,,
http://www.wikidata.org/entity/Q113545724,IMC-SSW'08 Interacting with Multimedia Content in the Social Semantic Web,Proceedings of IMC-SSW'08 workshop,417,,IMC-SSW'08,conf/samt/2008imcssw,IMC-SSW'08 Interacting with Multimedia Content in the Social Semantic Web,,,urn:nbn:de:0074-417-1,2008/11/12 0:00,http://ceur-ws.org/Vol-417/,http://www.wikidata.org/entity/Q113672704,IMC-SSW'08 Interacting with Multimedia Content in the Social Semantic Web,,,,conf/samt/imcssw2008,http://ceur-ws.org/Vol-417/,,
http://www.wikidata.org/entity/Q113545722,The LPAR 2008 Workshops: KEAPPA and IWIL 2008: Knowledge Exchange: Automated Provers and Proof Assistants The 7th International Workshop on the Implementation of Logics,Proceedings of KEAPPA workshop,418,,KEAPPA,conf/lpar/2008w,The LPAR 2008 Workshops: KEAPPA and IWIL 2008: Knowledge Exchange: Automated Provers and Proof Assistants The 7th International Workshop on the Implementation of Logics,,,urn:nbn:de:0074-418-5,2008/11/17 0:00,http://ceur-ws.org/Vol-418/,http://www.wikidata.org/entity/Q113672709|http://www.wikidata.org/entity/Q113672769,Workshop on Knowledge Exchange: Automated Provers and Proof Assistants|The 7th International Workshop on the Implementation of Logics,,,,conf/lpar/lpar2008w|conf/lpar/lpar2008w,http://ceur-ws.org/Vol-418/,,
